,ID,PERSONID,EMPLOYEEID,LASTNAME,FIRSTNAME,ACCESSDATE,LOCATION,CARDNUMBER
20727,80558,31864,NID31746,NID31746,NID31746,2021-11-19 12:59:06.343,55,529
20728,80561,32109,NID31991,NID31991,NID31991,2021-11-19 12:59:56.247,15,774
20729,80576,31741,NID31623,NID31623,NID31623,2021-11-19 13:07:31.457,94,406
20730,80578,31783,NID31665,NID31665,NID31665,2021-11-19 13:08:37.680,96,450
20731,80580,31642,NID31524,NID31524,NID31524,2021-11-19 13:09:47.710,19,308
20732,80583,32251,NID32133,NID32133,NID32133,2021-11-19 13:10:47.677,71,910
20733,80584,32226,NID32108,NID32108,NID32108,2021-11-19 13:11:59.457,81,887
20734,80588,31393,NID31280,NID31280,NID31280,2021-11-19 13:12:55.167,2,64
20735,80590,31746,NID31628,NID31628,NID31628,2021-11-19 13:13:02.777,50,411
20736,80592,31746,NID31628,NID31628,NID31628,2021-11-19 13:13:35.413,61,411
20737,80598,31899,NID31781,NID31781,NID31781,2021-11-19 13:16:22.750,13,564
20738,80604,32193,NID32075,NID32075,NID32075,2021-11-19 13:18:18.080,4,857
20739,80608,31410,NID31297,NID31297,NID31297,2021-11-19 13:18:49.613,43,82
20740,80622,32415,NID32297,NID32297,NID32297,2021-11-19 13:24:09.973,85,1073
20741,80625,31746,NID31628,NID31628,NID31628,2021-11-19 13:26:26.373,1,411
20742,80639,31746,NID31628,NID31628,NID31628,2021-11-19 13:31:45.130,32,411
20743,80640,31746,NID31628,NID31628,NID31628,2021-11-19 13:31:54.743,95,411
20744,80645,31820,NID31702,NID31702,NID31702,2021-11-19 13:33:42.110,90,485
20745,80647,32070,NID31952,NID31952,NID31952,2021-11-19 13:33:59.330,2,735
20746,80650,31472,NID31359,NID31359,NID31359,2021-11-19 13:34:50.737,47,144
20747,80652,31410,NID31297,NID31297,NID31297,2021-11-19 13:34:55.290,21,82
20748,80655,31746,NID31628,NID31628,NID31628,2021-11-19 13:37:00.230,58,411
20749,80661,31869,NID31751,NID31751,NID31751,2021-11-19 13:40:01.727,58,534
20750,80665,31869,NID31751,NID31751,NID31751,2021-11-19 13:42:16.730,7,534
20751,80667,32244,NID32126,NID32126,NID32126,2021-11-19 13:45:12.627,50,889
20752,80669,31546,NID31428,NID31428,NID31428,2021-11-19 13:45:38.507,4,213
20753,80670,31546,NID31428,NID31428,NID31428,2021-11-19 13:45:40.310,25,213
20754,80674,32253,NID32135,NID32135,NID32135,2021-11-19 13:47:20.023,69,912
20755,80675,32245,NID32127,NID32127,NID32127,2021-11-19 13:47:29.683,60,904
20756,80676,31856,NID31738,NID31738,NID31738,2021-11-19 13:48:00.520,11,521
20757,80683,32237,NID32119,NID32119,NID32119,2021-11-19 13:52:10.997,85,901
20758,80687,31406,NID31293,NID31293,NID31293,2021-11-19 13:55:00.933,83,78
20759,80695,32227,NID32109,NID32109,NID32109,2021-11-19 13:59:12.160,79,888
20760,80705,32201,NID32083,NID32083,NID32083,2021-11-19 14:05:39.340,47,864
20761,80710,32201,NID32083,NID32083,NID32083,2021-11-19 14:08:34.133,76,864
20762,80711,32201,NID32083,NID32083,NID32083,2021-11-19 14:09:51.517,29,864
20763,80717,31783,NID31665,NID31665,NID31665,2021-11-19 14:13:13.440,53,450
20764,80723,31411,NID31298,NID31298,NID31298,2021-11-19 14:15:03.463,67,83
20765,80729,31434,NID31321,NID31321,NID31321,2021-11-19 14:17:44.090,31,106
20766,80735,32102,NID31984,NID31984,NID31984,2021-11-19 14:18:30.740,41,767
20767,80738,31856,NID31738,NID31738,NID31738,2021-11-19 14:19:45.573,57,521
20768,80741,31856,NID31738,NID31738,NID31738,2021-11-19 14:21:10.517,81,521
20769,80746,32213,NID32095,NID32095,NID32095,2021-11-19 14:23:32.023,13,874
20770,80749,32414,NID32296,NID32296,NID32296,2021-11-19 14:26:52.743,71,1072
20771,80752,32201,NID32083,NID32083,NID32083,2021-11-19 14:29:26.313,88,864
20772,80754,31746,NID31628,NID31628,NID31628,2021-11-19 14:30:04.507,14,411
20773,80758,31546,NID31428,NID31428,NID31428,2021-11-19 14:31:54.227,6,213
20774,80762,32475,NID32356,NID32356,NID32356,2021-11-19 14:32:39.527,55,281
20775,80763,31856,NID31738,NID31738,NID31738,2021-11-19 14:33:18.770,46,521
20776,80773,32245,NID32127,NID32127,NID32127,2021-11-19 14:45:00.197,73,904
20777,80787,32201,NID32083,NID32083,NID32083,2021-11-19 14:54:05.100,78,864
20778,80792,31642,NID31524,NID31524,NID31524,2021-11-19 15:02:44.017,78,308
20779,80802,32245,NID32127,NID32127,NID32127,2021-11-19 15:12:45.273,89,904
20780,80803,31697,NID31579,NID31579,NID31579,2021-11-19 15:14:37.697,70,363
20781,80810,31410,NID31297,NID31297,NID31297,2021-11-19 15:20:39.693,33,82
20782,80814,31749,NID31631,NID31631,NID31631,2021-11-19 15:22:51.390,82,414
20783,80816,31422,NID31309,NID31309,NID31309,2021-11-19 15:25:40.477,14,94
20784,80829,31870,NID31752,NID31752,NID31752,2021-11-19 15:34:34.910,44,535
20785,80830,31870,NID31752,NID31752,NID31752,2021-11-19 15:34:40.567,19,535
20786,80842,31642,NID31524,NID31524,NID31524,2021-11-19 15:45:02.900,27,308
20787,80844,32173,NID32055,NID32055,NID32055,2021-11-19 15:46:06.670,83,837
20788,80850,32175,NID32057,NID32057,NID32057,2021-11-19 15:50:25.857,96,839
20789,80855,32173,NID32055,NID32055,NID32055,2021-11-19 15:54:22.463,2,837
20790,80879,32228,NID32110,NID32110,NID32110,2021-11-19 16:04:00.903,85,890
20791,80883,31869,NID31751,NID31751,NID31751,2021-11-19 16:05:46.940,75,534
20792,80884,31869,NID31751,NID31751,NID31751,2021-11-19 16:05:56.300,10,534
20793,80889,31758,NID31640,NID31640,NID31640,2021-11-19 16:08:48.940,6,423
20794,80890,32405,NID32287,NID32287,NID32287,2021-11-19 16:09:05.157,34,1063
20795,80896,31427,NID31314,NID31314,NID31314,2021-11-19 16:11:21.810,3,99
20796,80904,31953,NID31835,NID31835,NID31835,2021-11-19 16:13:30.103,91,618
20797,80906,31663,NID31545,NID31545,NID31545,2021-11-19 16:14:07.193,67,329
20798,80929,32253,NID32135,NID32135,NID32135,2021-11-19 16:30:21.827,29,912
20799,80930,31642,NID31524,NID31524,NID31524,2021-11-19 16:30:39.597,58,308
20800,80931,31856,NID31738,NID31738,NID31738,2021-11-19 16:31:06.377,35,521
20801,80936,31393,NID31280,NID31280,NID31280,2021-11-19 16:35:32.873,57,64
20802,80941,31886,NID31768,NID31768,NID31768,2021-11-19 16:38:20.560,53,551
20803,80947,32090,NID31972,NID31972,NID31972,2021-11-19 16:42:59.667,54,755
20804,80948,31746,NID31628,NID31628,NID31628,2021-11-19 16:43:24.593,34,411
20805,80958,31414,NID31301,NID31301,NID31301,2021-11-19 16:49:05.623,1,86
20806,80978,32187,NID32069,NID32069,NID32069,2021-11-19 17:01:39.903,89,851
20807,80981,31393,NID31280,NID31280,NID31280,2021-11-19 17:02:08.837,98,64
20808,80992,32173,NID32055,NID32055,NID32055,2021-11-19 17:12:42.287,36,837
20809,80993,31700,NID31582,NID31582,NID31582,2021-11-19 17:15:28.270,38,365
20810,80996,31595,NID31477,NID31477,NID31477,2021-11-19 17:18:27.317,59,262
20811,80997,31762,NID31644,NID31644,NID31644,2021-11-19 17:20:16.587,72,427
20812,81004,31763,NID31645,NID31645,NID31645,2021-11-19 17:28:03.550,35,428
20813,81006,32398,NID32280,NID32280,NID32280,2021-11-19 17:29:43.710,70,1056
20814,81007,32398,NID32280,NID32280,NID32280,2021-11-19 17:30:40.473,23,1056
20815,81008,32398,NID32280,NID32280,NID32280,2021-11-19 17:31:16.913,78,1056
20816,81017,31642,NID31524,NID31524,NID31524,2021-11-19 17:47:46.353,16,308
20817,81019,31692,NID31574,NID31574,NID31574,2021-11-19 17:48:18.587,24,358
20818,81028,31392,NID31279,NID31279,NID31279,2021-11-19 17:58:34.590,98,63
20819,81031,32427,NID32308,NID32308,NID32308,2021-11-19 18:01:25.327,22,1091
20820,81033,32077,NID31959,NID31959,NID31959,2021-11-19 18:01:39.540,93,742
20821,81034,32427,NID32308,NID32308,NID32308,2021-11-19 18:05:27.290,23,1091
20822,81035,32427,NID32308,NID32308,NID32308,2021-11-19 18:06:02.277,6,1091
20823,81036,31926,NID31808,NID31808,NID31808,2021-11-19 18:09:03.777,34,596
20824,81038,32216,NID32098,NID32098,NID32098,2021-11-19 18:10:44.337,28,877
20825,81039,32216,NID32098,NID32098,NID32098,2021-11-19 18:12:16.887,39,877
20826,81040,31760,NID31642,NID31642,NID31642,2021-11-19 18:17:12.667,19,425
20827,81041,31560,NID31442,NID31442,NID31442,2021-11-19 18:17:41.297,16,227
20828,81043,31645,NID31527,NID31527,NID31527,2021-11-19 18:20:11.413,88,311
20829,81044,31645,NID31527,NID31527,NID31527,2021-11-19 18:20:20.673,91,311
20830,81046,31573,NID31455,NID31455,NID31455,2021-11-19 18:21:41.113,44,240
20831,81048,32427,NID32308,NID32308,NID32308,2021-11-19 18:23:24.280,64,1091
20832,81049,31392,NID31279,NID31279,NID31279,2021-11-19 18:30:26.650,48,63
20833,81050,31490,NID31398,NID31398,NID31398,2021-11-19 18:36:42.813,79,182
20834,81051,31560,NID31442,NID31442,NID31442,2021-11-19 18:37:23.610,86,227
20835,81052,31392,NID31279,NID31279,NID31279,2021-11-19 18:45:57.830,61,63
20836,81053,31392,NID31279,NID31279,NID31279,2021-11-19 18:48:23.640,58,63
20837,81054,31392,NID31279,NID31279,NID31279,2021-11-19 18:48:58.680,48,63
20838,81055,31560,NID31442,NID31442,NID31442,2021-11-19 18:53:13.263,96,227
20839,81057,32427,NID32308,NID32308,NID32308,2021-11-19 19:02:30.977,12,1091
20840,81058,32427,NID32308,NID32308,NID32308,2021-11-19 19:02:41.640,68,1091
20841,81059,31560,NID31442,NID31442,NID31442,2021-11-19 19:10:25.097,58,227
20842,81060,31392,NID31279,NID31279,NID31279,2021-11-19 19:11:32.370,5,63
20843,81061,32427,NID32308,NID32308,NID32308,2021-11-19 19:18:34.883,95,1091
20844,81062,31392,NID31279,NID31279,NID31279,2021-11-19 19:19:33.300,11,63
20845,81063,31560,NID31442,NID31442,NID31442,2021-11-19 19:29:12.583,92,227
20846,81064,31392,NID31279,NID31279,NID31279,2021-11-19 19:29:25.197,100,63
20847,81065,32427,NID32308,NID32308,NID32308,2021-11-19 19:29:46.570,27,1091
20848,81066,32427,NID32308,NID32308,NID32308,2021-11-19 19:29:52.927,66,1091
20849,81067,32427,NID32308,NID32308,NID32308,2021-11-19 19:29:57.380,32,1091
20850,81068,32427,NID32308,NID32308,NID32308,2021-11-19 19:30:00.883,33,1091
20851,81069,32427,NID32308,NID32308,NID32308,2021-11-19 19:30:07.743,26,1091
20852,81070,32427,NID32308,NID32308,NID32308,2021-11-19 19:30:11.947,12,1091
20853,81072,32369,NID32251,NID32251,NID32251,2021-11-19 19:32:38.657,94,1028
20854,81073,31678,NID31560,NID31560,NID31560,2021-11-19 19:32:42.360,55,344
20855,81074,31678,NID31560,NID31560,NID31560,2021-11-19 19:32:45.413,76,344
20856,81075,32427,NID32308,NID32308,NID32308,2021-11-19 19:33:25.507,25,1091
20857,81076,32369,NID32251,NID32251,NID32251,2021-11-19 19:34:56.607,87,1028
20858,81077,31392,NID31279,NID31279,NID31279,2021-11-19 19:43:50.793,4,63
20859,81078,31392,NID31279,NID31279,NID31279,2021-11-19 19:46:49.287,83,63
20860,81079,31573,NID31455,NID31455,NID31455,2021-11-19 19:48:34.703,42,240
20861,81080,31573,NID31455,NID31455,NID31455,2021-11-19 19:49:28.513,58,240
20862,81081,31560,NID31442,NID31442,NID31442,2021-11-19 19:50:07.203,37,227
20863,81082,31573,NID31455,NID31455,NID31455,2021-11-19 19:53:20.717,21,240
20864,81083,32077,NID31959,NID31959,NID31959,2021-11-19 19:53:50.400,32,742
20865,81084,32077,NID31959,NID31959,NID31959,2021-11-19 19:54:40.703,95,742
20866,81085,32077,NID31959,NID31959,NID31959,2021-11-19 19:54:43.507,31,742
20867,81086,32077,NID31959,NID31959,NID31959,2021-11-19 19:54:50.167,40,742
20868,81087,32077,NID31959,NID31959,NID31959,2021-11-19 19:55:03.280,41,742
20869,81088,32077,NID31959,NID31959,NID31959,2021-11-19 19:55:07.283,49,742
20870,81089,31560,NID31442,NID31442,NID31442,2021-11-19 19:59:31.973,54,227
20871,81090,31573,NID31455,NID31455,NID31455,2021-11-19 20:09:21.923,68,240
20872,81091,31573,NID31455,NID31455,NID31455,2021-11-19 20:09:30.833,75,240
20873,81092,31573,NID31455,NID31455,NID31455,2021-11-19 20:25:50.810,5,240
20874,81093,31560,NID31442,NID31442,NID31442,2021-11-19 20:30:55.293,57,227
20875,81094,31573,NID31455,NID31455,NID31455,2021-11-19 20:34:52.703,29,240
20876,81095,31573,NID31455,NID31455,NID31455,2021-11-19 20:39:56.987,60,240
20877,81096,31573,NID31455,NID31455,NID31455,2021-11-19 20:41:21.880,50,240
20878,81097,31573,NID31455,NID31455,NID31455,2021-11-19 20:41:22.630,89,240
20879,81098,31573,NID31455,NID31455,NID31455,2021-11-19 20:41:23.783,3,240
20880,81101,32427,NID32308,NID32308,NID32308,2021-11-19 20:42:26.350,39,1091
20881,81102,31678,NID31560,NID31560,NID31560,2021-11-19 20:47:42.900,64,344
20882,81103,31560,NID31442,NID31442,NID31442,2021-11-19 20:48:10.830,73,227
20883,81104,31573,NID31455,NID31455,NID31455,2021-11-19 20:48:29.050,86,240
20884,81105,31560,NID31442,NID31442,NID31442,2021-11-19 20:48:41.463,8,227
20885,81106,31678,NID31560,NID31560,NID31560,2021-11-19 20:49:02.237,35,344
20886,81107,31678,NID31560,NID31560,NID31560,2021-11-19 20:49:20.257,26,344
20887,81108,31560,NID31442,NID31442,NID31442,2021-11-19 20:49:36.273,20,227
20888,81109,31678,NID31560,NID31560,NID31560,2021-11-19 20:49:48.287,57,344
20889,81110,31678,NID31560,NID31560,NID31560,2021-11-19 20:49:53.343,2,344
20890,81111,31678,NID31560,NID31560,NID31560,2021-11-19 20:50:16.117,7,344
20891,81112,31573,NID31455,NID31455,NID31455,2021-11-19 20:56:13.760,80,240
20892,81113,31392,NID31279,NID31279,NID31279,2021-11-19 21:03:47.957,66,63
20893,81114,31573,NID31455,NID31455,NID31455,2021-11-19 21:05:41.533,46,240
20894,81116,31669,NID31551,NID31551,NID31551,2021-11-19 21:13:32.100,35,335
20895,81117,31669,NID31551,NID31551,NID31551,2021-11-19 21:13:33.400,28,335
20896,81118,31573,NID31455,NID31455,NID31455,2021-11-19 21:19:38.253,87,240
20897,81119,31573,NID31455,NID31455,NID31455,2021-11-19 21:21:19.713,5,240
20898,81123,31713,NID31595,NID31595,NID31595,2021-11-20 11:47:54.413,57,378
20899,81126,32077,NID31959,NID31959,NID31959,2021-11-20 12:13:23.897,75,742
20900,81127,32077,NID31959,NID31959,NID31959,2021-11-20 12:14:39.833,72,742
20901,81128,32077,NID31959,NID31959,NID31959,2021-11-20 12:15:15.670,18,742
20902,81129,32077,NID31959,NID31959,NID31959,2021-11-20 12:15:18.623,59,742
20903,81130,31536,NID31418,NID31418,NID31418,2021-11-20 13:35:25.170,23,203
20904,81131,31713,NID31595,NID31595,NID31595,2021-11-20 16:22:16.947,52,378
20905,81132,31713,NID31595,NID31595,NID31595,2021-11-20 16:22:24.757,67,378
20906,81133,31713,NID31595,NID31595,NID31595,2021-11-20 16:22:26.760,56,378
20907,81134,31536,NID31418,NID31418,NID31418,2021-11-20 18:13:53.313,89,203
20908,81135,31536,NID31418,NID31418,NID31418,2021-11-20 18:14:42.017,10,203
20909,81136,31695,NID31577,NID31577,NID31577,2021-11-21 06:22:11.467,47,361
20910,81138,31695,NID31577,NID31577,NID31577,2021-11-21 06:27:30.767,81,361
20911,81139,31594,NID31476,NID31476,NID31476,2021-11-21 06:29:05.070,30,261
20912,81142,31594,NID31476,NID31476,NID31476,2021-11-21 11:53:33.843,36,261
20913,81143,32345,NID32227,NID32227,NID32227,2021-11-21 16:58:02.110,9,1004
20914,81144,32345,NID32227,NID32227,NID32227,2021-11-21 16:58:03.813,13,1004
20915,81145,32345,NID32227,NID32227,NID32227,2021-11-21 16:58:08.567,54,1004
20916,81146,32345,NID32227,NID32227,NID32227,2021-11-21 16:58:11.920,81,1004
20917,81147,32345,NID32227,NID32227,NID32227,2021-11-21 16:58:15.323,37,1004
20918,81148,32345,NID32227,NID32227,NID32227,2021-11-21 16:58:18.830,97,1004
20919,81149,32345,NID32227,NID32227,NID32227,2021-11-21 16:58:20.430,56,1004
20920,81150,32345,NID32227,NID32227,NID32227,2021-11-21 16:58:21.633,25,1004
20921,81151,32345,NID32227,NID32227,NID32227,2021-11-21 16:58:23.633,66,1004
20922,81152,32345,NID32227,NID32227,NID32227,2021-11-21 16:58:37.100,9,1004
20923,81153,32345,NID32227,NID32227,NID32227,2021-11-21 16:58:39.050,100,1004
20924,81155,32125,NID32007,NID32007,NID32007,2021-11-21 23:23:07.270,53,790
20925,81157,32277,NID32159,NID32159,NID32159,2021-11-22 04:22:06.353,26,936
20926,81158,32277,NID32159,NID32159,NID32159,2021-11-22 04:22:48.950,25,936
20927,81159,32277,NID32159,NID32159,NID32159,2021-11-22 04:23:16.530,71,936
20928,81160,32277,NID32159,NID32159,NID32159,2021-11-22 04:23:44.310,31,936
20929,81161,32277,NID32159,NID32159,NID32159,2021-11-22 04:23:46.963,9,936
20930,81162,32277,NID32159,NID32159,NID32159,2021-11-22 04:24:16.643,11,936
20931,81164,32294,NID32176,NID32176,NID32176,2021-11-22 04:40:15.880,16,953
20932,81165,32294,NID32176,NID32176,NID32176,2021-11-22 04:44:44.270,66,953
20933,81166,32329,NID32211,NID32211,NID32211,2021-11-22 04:53:36.510,99,988
20934,81167,31409,NID31296,NID31296,NID31296,2021-11-22 05:14:27.290,8,81
20935,81169,31409,NID31296,NID31296,NID31296,2021-11-22 05:15:11.890,41,81
20936,81171,31409,NID31296,NID31296,NID31296,2021-11-22 05:15:19.397,54,81
20937,81173,31409,NID31296,NID31296,NID31296,2021-11-22 05:32:55.323,24,81
20938,81174,31409,NID31296,NID31296,NID31296,2021-11-22 05:56:09.567,33,81
20939,81175,31409,NID31296,NID31296,NID31296,2021-11-22 06:03:24.693,87,81
20940,81176,31556,NID31438,NID31438,NID31438,2021-11-22 06:04:29.763,86,223
20941,81177,31409,NID31296,NID31296,NID31296,2021-11-22 06:14:05.397,42,81
20942,81178,32366,NID32248,NID32248,NID32248,2021-11-22 06:15:18.377,72,1025
20943,81180,32427,NID32308,NID32308,NID32308,2021-11-22 06:20:28.367,88,1091
20944,81181,32457,NID32338,NID32338,NID32338,2021-11-22 06:20:37.527,88,1115
20945,81182,31697,NID31579,NID31579,NID31579,2021-11-22 06:24:55.713,58,363
20946,81183,32211,NID32093,NID32093,NID32093,2021-11-22 06:30:08.610,53,873
20947,81184,31697,NID31579,NID31579,NID31579,2021-11-22 06:31:21.940,54,363
20948,81185,31912,NID31794,NID31794,NID31794,2021-11-22 06:34:28.743,55,582
20949,81186,31910,NID31792,NID31792,NID31792,2021-11-22 06:35:15.593,35,580
20950,81187,32427,NID32308,NID32308,NID32308,2021-11-22 06:37:21.883,7,1091
20951,81188,31409,NID31296,NID31296,NID31296,2021-11-22 06:37:29.593,75,81
20952,81189,32427,NID32308,NID32308,NID32308,2021-11-22 06:38:04.683,22,1091
20953,81190,32427,NID32308,NID32308,NID32308,2021-11-22 06:38:44.127,8,1091
20954,81191,31409,NID31296,NID31296,NID31296,2021-11-22 06:40:16.177,73,81
20955,81192,31763,NID31645,NID31645,NID31645,2021-11-22 06:40:18.330,25,428
20956,81193,31409,NID31296,NID31296,NID31296,2021-11-22 06:42:21.867,3,81
20957,81194,32253,NID32135,NID32135,NID32135,2021-11-22 06:42:30.427,74,912
20958,81195,32453,NID32334,NID32334,NID32334,2021-11-22 06:42:35.580,54,1111
20959,81196,31409,NID31296,NID31296,NID31296,2021-11-22 06:43:39.703,16,81
20960,81197,31454,NID31341,NID31341,NID31341,2021-11-22 06:43:52.617,11,126
20961,81198,31409,NID31296,NID31296,NID31296,2021-11-22 06:44:48.227,71,81
20962,81199,31597,NID31479,NID31479,NID31479,2021-11-22 06:46:26.737,14,264
20963,81200,31409,NID31296,NID31296,NID31296,2021-11-22 06:46:36.697,25,81
20964,81201,31409,NID31296,NID31296,NID31296,2021-11-22 06:46:39.100,13,81
20965,81202,31796,NID31678,NID31678,NID31678,2021-11-22 06:48:30.073,64,454
20966,81203,31697,NID31579,NID31579,NID31579,2021-11-22 06:48:53.700,32,363
20967,81206,31411,NID31298,NID31298,NID31298,2021-11-22 06:49:58.170,40,83
20968,81207,32427,NID32308,NID32308,NID32308,2021-11-22 06:51:13.403,23,1091
20969,81208,31899,NID31781,NID31781,NID31781,2021-11-22 06:52:31.140,9,564
20970,81209,32427,NID32308,NID32308,NID32308,2021-11-22 06:52:47.407,24,1091
20971,81210,31870,NID31752,NID31752,NID31752,2021-11-22 06:54:24.713,54,535
20972,81212,32206,NID32088,NID32088,NID32088,2021-11-22 06:56:08.430,52,868
20973,81213,32427,NID32308,NID32308,NID32308,2021-11-22 06:56:29.853,38,1091
20974,81214,31467,NID31354,NID31354,NID31354,2021-11-22 06:57:49.390,61,139
20975,81215,31467,NID31354,NID31354,NID31354,2021-11-22 06:57:51.943,78,139
20976,81216,31628,NID31510,NID31510,NID31510,2021-11-22 06:58:02.407,54,294
20977,81218,32427,NID32308,NID32308,NID32308,2021-11-22 06:59:04.273,99,1091
20978,81219,32414,NID32296,NID32296,NID32296,2021-11-22 06:59:21.043,53,1072
20979,81220,32427,NID32308,NID32308,NID32308,2021-11-22 06:59:30.653,3,1091
20980,81226,31409,NID31296,NID31296,NID31296,2021-11-22 07:06:45.987,98,81
20981,81227,31409,NID31296,NID31296,NID31296,2021-11-22 07:06:48.740,56,81
20982,81228,31409,NID31296,NID31296,NID31296,2021-11-22 07:07:06.660,100,81
20983,81229,31409,NID31296,NID31296,NID31296,2021-11-22 07:10:03.650,9,81
20984,81230,32144,NID32026,NID32026,NID32026,2021-11-22 07:10:17.517,89,809
20985,81231,31745,NID31627,NID31627,NID31627,2021-11-22 07:10:17.567,89,410
20986,81232,32201,NID32083,NID32083,NID32083,2021-11-22 07:10:23.123,14,864
20987,81233,31454,NID31341,NID31341,NID31341,2021-11-22 07:12:00.127,53,126
20988,81234,31880,NID31762,NID31762,NID31762,2021-11-22 07:12:13.843,35,545
20989,81235,31749,NID31631,NID31631,NID31631,2021-11-22 07:12:21.500,73,414
20990,81237,31454,NID31341,NID31341,NID31341,2021-11-22 07:13:11.707,87,126
20991,81238,31454,NID31341,NID31341,NID31341,2021-11-22 07:13:59.107,35,126
20992,81239,31454,NID31341,NID31341,NID31341,2021-11-22 07:14:36.347,62,126
20993,81244,31393,NID31280,NID31280,NID31280,2021-11-22 07:16:55.650,14,64
20994,81245,32192,NID32074,NID32074,NID32074,2021-11-22 07:17:07.463,97,856
20995,81249,31474,NID31361,NID31361,NID31361,2021-11-22 07:17:58.167,2,146
20996,81250,31454,NID31341,NID31341,NID31341,2021-11-22 07:18:02.873,81,126
20997,81251,31454,NID31341,NID31341,NID31341,2021-11-22 07:18:50.727,47,126
20998,81254,31454,NID31341,NID31341,NID31341,2021-11-22 07:19:32.220,23,126
20999,81255,31422,NID31309,NID31309,NID31309,2021-11-22 07:20:01.953,81,94
21000,81256,32453,NID32334,NID32334,NID32334,2021-11-22 07:20:15.517,59,1111
21001,81258,31454,NID31341,NID31341,NID31341,2021-11-22 07:20:51.007,19,126
21002,81259,31454,NID31341,NID31341,NID31341,2021-11-22 07:22:02.683,56,126
21003,81260,32427,NID32308,NID32308,NID32308,2021-11-22 07:22:35.170,43,1091
21004,81262,31590,NID31472,NID31472,NID31472,2021-11-22 07:24:16.380,1,283
21005,81266,31393,NID31280,NID31280,NID31280,2021-11-22 07:27:09.320,80,64
21006,81269,31882,NID31764,NID31764,NID31764,2021-11-22 07:29:23.217,52,547
21007,81271,31454,NID31341,NID31341,NID31341,2021-11-22 07:30:14.823,85,126
21008,81273,31454,NID31341,NID31341,NID31341,2021-11-22 07:31:02.973,65,126
21009,81274,32095,NID31977,NID31977,NID31977,2021-11-22 07:31:10.433,51,760
21010,81277,31454,NID31341,NID31341,NID31341,2021-11-22 07:31:56.533,12,126
21011,81280,31856,NID31738,NID31738,NID31738,2021-11-22 07:32:39.880,59,521
21012,81281,31454,NID31341,NID31341,NID31341,2021-11-22 07:32:45.987,54,126
21013,81283,31786,NID31668,NID31668,NID31668,2021-11-22 07:33:56.213,63,456
21014,81284,31454,NID31341,NID31341,NID31341,2021-11-22 07:34:24.443,49,126
21015,81285,31992,NID31874,NID31874,NID31874,2021-11-22 07:34:48.320,53,657
21016,81287,32126,NID32008,NID32008,NID32008,2021-11-22 07:35:11.597,15,791
21017,81290,31454,NID31341,NID31341,NID31341,2021-11-22 07:35:26.263,82,126
21018,81291,31782,NID31664,NID31664,NID31664,2021-11-22 07:35:27.963,12,447
21019,81297,31454,NID31341,NID31341,NID31341,2021-11-22 07:36:41.093,91,126
21020,81299,31454,NID31341,NID31341,NID31341,2021-11-22 07:37:47.167,6,126
21021,81300,31399,NID31286,NID31286,NID31286,2021-11-22 07:38:17.450,6,71
21022,81302,32453,NID32334,NID32334,NID32334,2021-11-22 07:38:43.427,84,1111
21023,81304,31590,NID31472,NID31472,NID31472,2021-11-22 07:40:36.100,44,283
21024,81306,32453,NID32334,NID32334,NID32334,2021-11-22 07:40:45.360,93,1111
21025,81311,31409,NID31296,NID31296,NID31296,2021-11-22 07:41:38.170,74,81
21026,81312,32102,NID31984,NID31984,NID31984,2021-11-22 07:43:24.640,12,767
21027,81313,31590,NID31472,NID31472,NID31472,2021-11-22 07:43:44.660,38,283
21028,81316,32427,NID32308,NID32308,NID32308,2021-11-22 07:45:11.807,63,1091
21029,81322,32235,NID32117,NID32117,NID32117,2021-11-22 07:46:40.953,59,899
21030,81325,32129,NID32011,NID32011,NID32011,2021-11-22 07:47:15.190,96,794
21031,81331,31590,NID31472,NID31472,NID31472,2021-11-22 07:49:03.960,49,283
21032,81340,31953,NID31835,NID31835,NID31835,2021-11-22 07:54:55.290,75,618
21033,81341,31894,NID31776,NID31776,NID31776,2021-11-22 07:55:05.653,76,559
21034,81342,31875,NID31757,NID31757,NID31757,2021-11-22 07:55:37.037,72,540
21035,81345,31852,NID31734,NID31734,NID31734,2021-11-22 07:57:45.427,4,517
21036,81347,31755,NID31637,NID31637,NID31637,2021-11-22 07:59:24.187,90,420
21037,81352,31590,NID31472,NID31472,NID31472,2021-11-22 08:02:24.183,67,283
21038,81363,32475,NID32356,NID32356,NID32356,2021-11-22 08:08:37.140,58,281
21039,81365,31852,NID31734,NID31734,NID31734,2021-11-22 08:11:09.657,32,517
21040,81371,32173,NID32055,NID32055,NID32055,2021-11-22 08:12:44.160,14,837
21041,81383,31871,NID31753,NID31753,NID31753,2021-11-22 08:16:55.037,40,536
21042,81393,31409,NID31296,NID31296,NID31296,2021-11-22 08:20:49.293,92,81
21043,81397,31409,NID31296,NID31296,NID31296,2021-11-22 08:23:14.753,29,81
21044,81402,32251,NID32133,NID32133,NID32133,2021-11-22 08:25:18.140,69,910
21045,81403,31409,NID31296,NID31296,NID31296,2021-11-22 08:26:49.090,52,81
21046,81405,32253,NID32135,NID32135,NID32135,2021-11-22 08:28:14.533,20,912
21047,81407,32245,NID32127,NID32127,NID32127,2021-11-22 08:28:28.950,29,904
21048,81410,31472,NID31359,NID31359,NID31359,2021-11-22 08:28:59.033,83,144
